id,x,y,v_x,v_y,time
15,10.3915,5.8415,-1.25031,0.0611126,22.68
15,10.242,5.8443,-1.24579,0.0233521,22.8
15,10.0935,5.84282,-1.2371,-0.0123017,22.92
15,9.94647,5.83735,-1.22526,-0.0456229,23.04
15,9.80108,5.82815,-1.21163,-0.0766067,23.16
15,9.65737,5.81552,-1.19759,-0.105255,23.28
15,9.51524,5.79975,-1.18437,-0.131434,23.4
15,9.37447,5.78118,-1.17306,-0.154767,23.52
15,9.23474,5.76023,-1.16449,-0.174567,23.64
15,9.09563,5.73744,-1.15924,-0.189957,23.76
15,8.95672,5.7134,-1.15757,-0.200279,23.88
15,8.8176,5.68873,-1.15934,-0.205593,24
15,8.67792,5.66391,-1.16397,-0.206842,24.12
15,8.53747,5.63925,-1.1704,-0.205494,24.24
15,8.39622,5.6149,-1.1771,-0.202913,24.36
15,8.25437,5.59091,-1.1821,-0.199953,24.48
15,8.11236,5.56729,-1.18339,-0.196845,24.6
15,7.97081,5.5441,-1.17961,-0.193175,24.72
15,7.83032,5.52155,-1.17071,-0.187922,24.84
15,7.69138,5.49999,-1.15786,-0.179737,24.96
15,7.55423,5.47987,-1.14288,-0.167618,25.08
15,7.41894,5.46167,-1.12748,-0.151687,25.2
15,7.28539,5.44565,-1.11291,-0.133471,25.32
15,7.15338,5.43182,-1.10009,-0.115307,25.44
15,7.02257,5.4199,-1.09001,-0.0993012,25.56
15,6.89251,5.4095,-1.08385,-0.0866848,25.68
15,6.76258,5.40015,-1.08278,-0.0778664,25.8
15,6.63209,5.39142,-1.08741,-0.0727882,25.92
15,6.50041,5.38287,-1.09736,-0.0712292,26.04
15,6.36706,5.37412,-1.11123,-0.0729336,26.16
15,6.23181,5.36481,-1.1271,-0.077615,26.28
15,6.09464,5.35461,-1.14306,-0.0849275,26.4
15,5.95574,5.34328,-1.15752,-0.0944327,26.52
15,5.81541,5.33061,-1.16938,-0.105565,26.64
15,5.67403,5.3165,-1.17816,-0.117586,26.76
15,5.53195,5.30096,-1.18406,-0.129561,26.88
15,5.38941,5.28411,-1.18776,-0.140394,27
15,5.24659,5.26624,-1.19019,-0.148945,27.12
15,5.10353,5.24774,-1.1922,-0.154152,27.24
15,4.9602,5.22911,-1.19444,-0.155226,27.36
15,4.81653,5.21087,-1.19724,-0.152033,27.48
15,4.67247,5.1934,-1.20047,-0.145537,27.6
15,4.52804,5.17686,-1.20358,-0.137867,27.72
15,4.38334,5.16106,-1.20584,-0.131617,27.84
15,4.23852,5.14562,-1.20687,-0.128702,27.96
15,4.09369,5.13006,-1.20688,-0.129661,28.08
15,3.94889,5.11401,-1.20663,-0.13372,28.2
15,3.80404,5.0973,-1.2071,-0.139247,28.32
15,3.65892,5.08,-1.20932,-0.14418,28.44
15,3.51323,5.06243,-1.2141,-0.146459,28.56
15,3.36661,5.04506,-1.22184,-0.144705,28.68
15,3.21874,5.02839,-1.23222,-0.138968,28.8
15,3.06945,5.01267,-1.24413,-0.130938,28.92
15,2.91872,4.9979,-1.25607,-0.123144,29.04
15,2.76671,4.98378,-1.26676,-0.117625,29.16
15,2.61365,4.96997,-1.27549,-0.115099,29.28
15,2.4598,4.95617,-1.28205,-0.115021,29.4
15,2.30544,4.94224,-1.28638,-0.116052,29.52
15,2.15083,4.92826,-1.28841,-0.116489,29.64
15,1.99628,4.91451,-1.28791,-0.114615,29.76
15,1.84211,4.90142,-1.28474,-0.109115,29.88
15,1.68862,4.88947,-1.27907,-0.0995459,30
15,1.53605,4.87909,-1.27145,-0.0865278,30.12
15,1.38452,4.87051,-1.26275,-0.0715035,30.24
15,1.23404,4.86375,-1.25399,-0.0562854,30.36
15,1.08449,4.85862,-1.24622,-0.0427409,30.48
15,0.935646,4.85471,-1.24039,-0.0325962,30.6
16,12.3614,6.92934,-1.31785,0.449857,21.84
16,12.2033,6.98238,-1.31793,0.442032,21.96
16,12.045,7.03364,-1.31845,0.42718,22.08
16,11.8867,7.08246,-1.31957,0.40679,22.2
16,11.7282,7.12838,-1.32111,0.382645,22.32
16,11.5695,7.17116,-1.32224,0.356529,22.44
16,11.4109,7.21076,-1.32162,0.330038,22.56
16,11.2527,7.24729,-1.31801,0.304358,22.68
16,11.0954,7.28089,-1.31091,0.280026,22.8
16,10.9393,7.31172,-1.30091,0.256937,22.92
16,10.7846,7.33989,-1.28938,0.234771,23.04
16,10.6312,7.36553,-1.27795,0.213647,23.16
16,10.4791,7.38887,-1.26819,0.194503,23.28
16,10.3277,7.41034,-1.26144,0.178898,23.4
16,10.1766,7.43055,-1.25882,0.168414,23.52
16,10.0253,7.45025,-1.26116,0.164143,23.64
16,9.873,7.47023,-1.26901,0.166523,23.76
16,9.71909,7.49128,-1.2826,0.175432,23.88
16,9.56287,7.51412,-1.30185,0.190315,24
16,9.40372,7.53935,-1.32629,0.210217,24.12
16,9.24113,7.56739,-1.3549,0.233744,24.24
16,9.07482,7.59847,-1.38589,0.258965,24.36
16,8.90483,7.63248,-1.4166,0.283413,24.48
16,8.73157,7.66901,-1.4438,0.304407,24.6
16,8.55584,7.70737,-1.46444,0.319694,24.72
16,8.37869,7.74673,-1.47623,0.328003,24.84
16,8.20134,7.78623,-1.47792,0.329111,24.96
16,8.02502,7.82505,-1.46936,0.323511,25.08
16,7.85083,7.86249,-1.45154,0.312004,25.2
16,7.67965,7.89795,-1.42657,0.295521,25.32
16,7.51196,7.93097,-1.39735,0.275194,25.44
16,7.34792,7.96128,-1.36705,0.252533,25.56
16,7.18727,7.98881,-1.33875,0.229478,25.68
16,7.02943,8.01378,-1.3153,0.208023,25.8
16,6.87355,8.03651,-1.29898,0.189436,25.92
16,6.71859,8.05735,-1.29136,0.173648,26.04
16,6.56341,8.07647,-1.29321,0.159321,26.16
16,6.40685,8.09382,-1.30465,0.144605,26.28
16,6.24782,8.10918,-1.32522,0.128047,26.4
16,6.08534,8.12227,-1.354,0.109065,26.52
16,5.91856,8.13281,-1.38981,0.0878187,26.64
16,5.74679,8.14059,-1.43143,0.0648505,26.76
16,5.56946,8.14549,-1.47779,0.0408383,26.88
16,5.38611,8.14747,-1.52786,0.0164547,27
16,5.19645,8.14653,-1.5805,-0.00781867,27.12
16,5.00034,8.14271,-1.63433,-0.0318309,27.24
16,4.79783,8.13602,-1.68754,-0.0557169,27.36
16,4.58931,8.12646,-1.73767,-0.0796921,27.48
16,4.37554,8.114,-1.78145,-0.103814,27.6
16,4.15775,8.09866,-1.8149,-0.127867,27.72
16,3.93764,8.08048,-1.83426,-0.151492,27.84
16,3.71713,8.05954,-1.83755,-0.174461,27.96
16,3.49807,8.03593,-1.82548,-0.196823,28.08
16,3.28197,8.00966,-1.80088,-0.218856,28.2
16,3.06988,7.98075,-1.7674,-0.240937,28.32
16,2.86247,7.94914,-1.72838,-0.263428,28.44
16,2.6601,7.91475,-1.68646,-0.286574,28.56
16,2.46285,7.8775,-1.64372,-0.310409,28.68
16,2.27063,7.83734,-1.60181,-0.334671,28.8
16,2.08317,7.79429,-1.56217,-0.358769,28.92
16,1.90006,7.74846,-1.52594,-0.381928,29.04
16,1.7208,7.70004,-1.49383,-0.403463,29.16
16,1.54488,7.64929,-1.46604,-0.422931,29.28
16,1.37179,7.59648,-1.4424,-0.440112,29.4
16,1.20109,7.54188,-1.42246,-0.454938,29.52
16,1.03241,7.48579,-1.40567,-0.467433,29.64
16,0.865442,7.42847,-1.39143,-0.477662,29.76
16,0.699938,7.37019,-1.3792,-0.485684,29.88
16,0.5357,7.31121,-1.36865,-0.491525,30
16,0.372549,7.25179,-1.35959,-0.49518,30.12
16,0.210305,7.19218,-1.35204,-0.496722,30.24
16,0.048784,7.1326,-1.34601,-0.496483,30.36
16,-0.112198,7.07318,-1.34152,-0.49514,30.48
16,-0.272822,7.01396,-1.33853,-0.493576,30.6
17,12.6213,6.30162,-1.17548,0.192201,22.2
17,12.4791,6.32485,-1.18498,0.19358,22.32
17,12.3348,6.34846,-1.20202,0.196792,22.44
17,12.1881,6.37278,-1.22294,0.202617,22.56
17,12.0388,6.39817,-1.24379,0.211607,22.68
17,11.8874,6.42499,-1.26183,0.22351,22.8
17,11.7343,6.45343,-1.27618,0.237024,22.92
17,11.5798,6.48345,-1.28722,0.250142,23.04
17,11.4243,6.51475,-1.29563,0.26078,23.16
17,11.2681,6.54681,-1.30161,0.267203,23.28
17,11.1115,6.57899,-1.30501,0.268195,23.4
17,10.9548,6.61058,-1.30567,0.263192,23.52
17,10.7984,6.64086,-1.30374,0.252392,23.64
17,10.6424,6.66926,-1.29978,0.236633,23.76
17,10.4871,6.69529,-1.29458,0.216967,23.88
17,10.3324,6.7186,-1.28897,0.194186,24
17,10.1783,6.73884,-1.28374,0.168665,24.12
17,10.0248,6.75572,-1.27958,0.140693,24.24
17,9.87154,6.76904,-1.27718,0.111036,24.36
17,9.71828,6.7788,-1.27715,0.0812633,24.48
17,9.5647,6.78522,-1.27988,0.0535499,24.6
17,9.41048,6.78883,-1.28511,0.0300966,24.72
17,9.25547,6.79035,-1.29175,0.0126228,24.84
17,9.09972,6.79061,-1.29797,0.00216417,24.96
17,8.94348,6.79049,-1.30196,-0.000979417,25.08
17,8.78715,6.79082,-1.30274,0.0027105,25.2
17,8.63108,6.79226,-1.30056,0.012007,25.32
17,8.47548,6.79528,-1.29672,0.0252019,25.44
17,8.32031,6.80014,-1.29306,0.0405034,25.56
17,8.16531,6.8069,-1.29169,0.056286,25.68
17,8.00996,6.81544,-1.29453,0.0711636,25.8
17,7.85363,6.82552,-1.30281,0.0840331,25.92
17,7.69564,6.83681,-1.31658,0.094111,26.04
17,7.53547,6.84893,-1.33477,0.100941,26.16
17,7.37278,6.86145,-1.35575,0.104398,26.28
17,7.20742,6.87402,-1.37796,0.104713,26.4
17,7.03939,6.88631,-1.40027,0.102426,26.52
17,6.86878,6.89809,-1.42171,0.0981676,26.64
17,6.69584,6.90917,-1.44118,0.0923358,26.76
17,6.52098,6.91936,-1.45721,0.0849136,26.88
17,6.34479,6.92842,-1.46819,0.0755368,27
17,6.16804,6.93607,-1.47295,0.0637027,27.12
17,5.99149,6.94195,-1.47122,0.0489731,27.24
17,5.81585,6.94568,-1.46368,0.0311332,27.36
17,5.64166,6.94693,-1.45161,0.0103673,27.48
17,5.46927,6.94542,-1.43655,-0.0125521,27.6
17,5.29886,6.94107,-1.42006,-0.0362235,27.72
17,5.13042,6.934,-1.40365,-0.0589482,27.84
17,4.96377,6.92448,-1.38877,-0.0792908,27.96
17,4.79857,6.91291,-1.37672,-0.0964117,28.08
17,4.63433,6.89971,-1.36861,-0.110026,28.2
17,4.47053,6.88529,-1.36503,-0.120212,28.32
17,4.30663,6.87002,-1.36587,-0.12725,28.44
17,4.14219,6.85423,-1.37031,-0.13153,28.56
17,3.97696,6.83821,-1.3769,-0.13351,28.68
17,3.81091,6.82217,-1.38379,-0.133692,28.8
17,3.64424,6.80626,-1.38889,-0.132573,28.92
17,3.47739,6.7906,-1.39038,-0.130508,29.04
17,3.3109,6.7753,-1.38742,-0.127507,29.16
17,3.14523,6.76052,-1.38058,-0.123135,29.28
17,2.98065,6.74653,-1.37151,-0.1166,29.4
17,2.81718,6.73369,-1.36223,-0.106967,29.52
17,2.65465,6.72249,-1.35444,-0.0933643,29.64
17,2.49273,6.71347,-1.34933,-0.0751611,29.76
17,2.33102,6.70721,-1.3476,-0.0521644,29.88
17,2.16909,6.70423,-1.34943,-0.0248472,30
17,2.00654,6.70489,-1.3546,0.00552842,30.12
17,1.84304,6.70933,-1.36242,0.037006,30.24
17,1.67843,6.71739,-1.37176,0.0671487,30.36
17,1.51271,6.72858,-1.38105,0.0932163,30.48
17,1.34609,6.74207,-1.3885,0.112461,30.6
18,12.5309,6.68184,-1.22222,0.641769,22.92
18,12.3833,6.75827,-1.23052,0.636911,23.04
18,12.2337,6.83353,-1.24637,0.627149,23.16
18,12.0816,6.90703,-1.268,0.612484,23.28
18,11.9264,6.97818,-1.29317,0.592923,23.4
18,11.768,7.0464,-1.31987,0.568475,23.52
18,11.6064,7.1111,-1.34685,0.539162,23.64
18,11.4415,7.17171,-1.37377,0.505096,23.76
18,11.2734,7.2277,-1.40071,0.466574,23.88
18,11.1021,7.2786,-1.42782,0.424205,24
18,10.9275,7.32408,-1.45496,0.378989,24.12
18,10.7497,7.36394,-1.48171,0.332197,24.24
18,10.5688,7.39816,-1.50744,0.285134,24.36
18,10.385,7.42684,-1.5314,0.239025,24.48
18,10.1987,7.45025,-1.55268,0.195071,24.6
18,10.0103,7.46879,-1.57032,0.154511,24.72
18,9.82026,7.48303,-1.58343,0.118669,24.84
18,9.62931,7.4937,-1.59125,0.0888787,24.96
18,9.4381,7.50164,-1.59343,0.0661632,25.08
18,9.24726,7.50774,-1.59036,0.0508432,25.2
18,9.05727,7.51283,-1.58321,0.0424051,25.32
18,8.86843,7.5176,-1.57364,0.0397746,25.44
18,8.68085,7.52261,-1.56317,0.0417646,25.56
18,8.49451,7.52829,-1.55287,0.0473467,25.68
18,8.3093,7.53497,-1.54343,0.0556442,25.8
18,8.12506,7.54286,-1.53532,0.0657843,25.92
18,7.94157,7.55208,-1.52904,0.0767749,26.04
18,7.75856,7.56258,-1.52513,0.0875172,26.16
18,7.57567,7.57422,-1.52411,0.0969907,26.28
18,7.3925,7.58676,-1.52639,0.104478,26.4
18,7.20864,7.59991,-1.53214,0.109649,26.52
18,7.02371,7.61341,-1.54108,0.112448,26.64
18,6.83746,7.62696,-1.55215,0.112898,26.76
18,6.64984,7.64027,-1.56345,0.110976,26.88
18,6.46113,7.65307,-1.57261,0.106625,27
18,6.2718,7.66505,-1.57772,0.0998227,27.12
18,6.08244,7.67593,-1.57803,0.0906634,27.24
18,5.89356,7.68546,-1.57401,0.0794454,27.36
18,5.70554,7.69347,-1.56677,0.0667918,27.48
18,5.51865,7.69993,-1.55741,0.0537858,27.6
18,5.33306,7.70496,-1.54662,0.0419692,27.72
18,5.14888,7.70892,-1.53482,0.0329835,27.84
18,4.96619,7.71228,-1.52247,0.0279883,27.96
18,4.78496,7.71556,-1.51022,0.0273098,28.08
18,4.6051,7.71922,-1.49883,0.0305033,28.2
18,4.42642,7.72361,-1.48898,0.0366202,28.32
18,4.24871,7.72895,-1.48097,0.0444351,28.44
18,4.07173,7.73526,-1.4748,0.0525821,28.56
18,3.89529,7.74242,-1.47031,0.0596779,28.68
18,3.71921,7.75015,-1.46738,0.0644482,28.8
18,3.54328,7.75805,-1.46603,0.0658151,28.92
18,3.36733,7.76561,-1.46632,0.0630028,29.04
18,3.19113,7.77229,-1.46825,0.055688,29.16
18,3.01454,7.77758,-1.47163,0.0440793,29.28
18,2.83741,7.78104,-1.47606,0.0288077,29.4
18,2.65969,7.78232,-1.48099,0.0106827,29.52
18,2.4814,7.78118,-1.48576,-0.00950258,29.64
18,2.30264,7.77746,-1.48966,-0.031003,29.76
18,2.12359,7.77109,-1.49208,-0.0530498,29.88
18,1.94447,7.76212,-1.49273,-0.0747524,30
18,1.76547,7.75072,-1.49166,-0.0950635,30.12
18,1.58676,7.73716,-1.48926,-0.112924,30.24
18,1.40842,7.72186,-1.48611,-0.127534,30.36
18,1.23048,7.70524,-1.48287,-0.138499,30.48
18,1.05285,7.68775,-1.48023,-0.145752,30.6
19,11.4336,5.21605,-1.26455,-0.695648,24.6
19,11.2819,5.13268,-1.26419,-0.694762,24.72
19,11.1302,5.04959,-1.26389,-0.692375,24.84
19,10.9785,4.9671,-1.26435,-0.687463,24.96
19,10.8265,4.88561,-1.2662,-0.6791,25.08
19,10.6742,4.80556,-1.26973,-0.66705,25.2
19,10.5212,4.72732,-1.27467,-0.651988,25.32
19,10.3675,4.65111,-1.28051,-0.635119,25.44
19,10.2131,4.57701,-1.28687,-0.617477,25.56
19,10.0579,4.50507,-1.29381,-0.599505,25.68
19,9.90166,4.43534,-1.30169,-0.581087,25.8
19,9.74435,4.36793,-1.31093,-0.56178,25.92
19,9.58574,4.303,-1.32176,-0.541034,26.04
19,9.42564,4.2408,-1.33414,-0.518385,26.16
19,9.26392,4.18155,-1.34769,-0.493687,26.28
19,9.10052,4.12547,-1.36169,-0.467351,26.4
19,8.93551,4.07262,-1.37511,-0.440424,26.52
19,8.76908,4.0229,-1.38691,-0.414304,26.64
19,8.6015,3.97608,-1.39644,-0.390217,26.76
19,8.43306,3.93181,-1.40368,-0.368912,26.88
19,8.26396,3.88973,-1.40914,-0.350655,27
19,8.09433,3.84949,-1.41361,-0.335334,27.12
19,7.92419,3.81078,-1.41787,-0.322551,27.24
19,7.75348,3.77337,-1.42254,-0.311748,27.36
19,7.58212,3.73709,-1.428,-0.302391,27.48
19,7.41002,3.70179,-1.4342,-0.294169,27.6
19,7.23714,3.66734,-1.44066,-0.287063,27.72
19,7.06354,3.6336,-1.44667,-0.281186,27.84
19,6.88935,3.60042,-1.45161,-0.276493,27.96
19,6.71473,3.5677,-1.45514,-0.272627,28.08
19,6.53987,3.53542,-1.45718,-0.269057,28.2
19,6.36493,3.50357,-1.45781,-0.265386,28.32
19,6.19007,3.47218,-1.45716,-0.26161,28.44
19,6.01543,3.4412,-1.45538,-0.25814,28.56
19,5.8411,3.41053,-1.45268,-0.255582,28.68
19,5.66719,3.37999,-1.4493,-0.254475,28.8
19,5.49372,3.34938,-1.44554,-0.255132,28.92
19,5.32072,3.31846,-1.44169,-0.257625,29.04
19,5.14818,3.28705,-1.43787,-0.261778,29.16
19,4.9761,3.25498,-1.434,-0.267208,29.28
19,4.80452,3.22217,-1.42979,-0.273473,29.4
19,4.63354,3.18852,-1.42482,-0.280356,29.52
19,4.46331,3.15395,-1.4186,-0.288074,29.64
19,4.29403,3.11829,-1.41066,-0.297197,29.76
19,4.12594,3.0813,-1.40076,-0.308248,29.88
19,3.95925,3.04275,-1.38905,-0.321222,30
19,3.79412,3.00251,-1.37615,-0.335382,30.12
19,3.63055,2.96057,-1.36303,-0.349491,30.24
19,3.46846,2.9171,-1.3508,-0.362274,30.36
19,3.3076,2.87237,-1.34047,-0.372709,30.48
19,3.14765,2.82676,-1.33295,-0.380066,30.6
20,11.2612,5.02505,-1.47358,-0.309239,29.76
20,11.084,4.98807,-1.47661,-0.308195,29.88
20,10.9062,4.95131,-1.48242,-0.306305,30
20,10.7273,4.91485,-1.49019,-0.303829,30.12
20,10.5475,4.87872,-1.49891,-0.301045,30.24
20,10.3665,4.84295,-1.50768,-0.298109,30.36
20,10.1846,4.80755,-1.51589,-0.294976,30.48
20,10.0019,4.77258,-1.52316,-0.291473,30.6
20,9.81834,4.73808,-1.52927,-0.287462,30.72
20,9.63426,4.70413,-1.534,-0.282968,30.84
20,9.4498,4.67074,-1.5372,-0.278208,30.96
20,9.26513,4.63792,-1.53886,-0.273498,31.08
20,9.08042,4.60562,-1.5393,-0.269136,31.2
20,8.89571,4.57378,-1.53921,-0.265352,31.32
20,8.71098,4.5423,-1.53948,-0.262316,31.44
20,8.52607,4.51108,-1.54091,-0.260171,31.56
20,8.34078,4.48,-1.54406,-0.25906,31.68
20,8.15487,4.4489,-1.54923,-0.259135,31.8
20,7.9681,4.41763,-1.55643,-0.260575,31.92
20,7.78025,4.386,-1.56542,-0.263573,32.04
20,7.59115,4.35381,-1.5758,-0.268287,32.16
20,7.40071,4.32084,-1.58705,-0.274702,32.28
20,7.20886,4.28695,-1.59875,-0.282473,32.4
20,7.0156,4.25204,-1.61051,-0.290875,32.52
20,6.82098,4.21617,-1.62182,-0.298978,32.64
20,6.62517,4.17945,-1.63171,-0.305957,32.76
20,6.42854,4.1421,-1.6386,-0.311274,32.88
20,6.23166,4.10433,-1.6407,-0.31471,33
20,6.03524,4.06637,-1.63678,-0.316332,33.12
20,5.84003,4.0284,-1.62676,-0.316463,33.24
20,5.64661,3.99052,-1.61182,-0.31563,33.36
20,5.45536,3.95279,-1.59382,-0.314456,33.48
20,5.2664,3.91516,-1.57462,-0.313544,33.6
20,5.07971,3.87755,-1.55576,-0.313414,33.72
20,4.89511,3.83981,-1.53832,-0.314499,33.84
20,4.71237,3.80175,-1.52286,-0.317154,33.96
20,4.53124,3.76315,-1.50942,-0.321663,34.08
20,4.35151,3.72377,-1.49769,-0.328224,34.2
20,4.17305,3.68333,-1.48722,-0.33694,34.32
20,3.99573,3.6416,-1.47764,-0.347804,34.44
20,3.81948,3.59831,-1.46875,-0.36072,34.56
20,3.64423,3.55324,-1.46044,-0.375607,34.68
20,3.46991,3.50614,-1.45264,-0.392498,34.8
20,3.29648,3.45675,-1.44525,-0.411548,34.92
20,3.1239,3.40481,-1.43822,-0.432874,35.04
20,2.95211,3.35005,-1.43157,-0.456321,35.16
20,2.78106,3.29229,-1.42544,-0.481287,35.28
20,2.61065,3.23149,-1.42003,-0.506691,35.4
20,2.44079,3.16777,-1.41553,-0.531039,35.52
20,2.27135,3.10147,-1.412,-0.552499,35.64
20,2.10223,3.03317,-1.40932,-0.569105,35.76
20,1.93338,2.96367,-1.40708,-0.57923,35.88
20,1.76483,2.89381,-1.40457,-0.582145,36
20,1.59674,2.82442,-1.40074,-0.578253,36.12
20,1.42938,2.75616,-1.39466,-0.568813,36.24
20,1.26306,2.68951,-1.38607,-0.555448,36.36
20,1.09797,2.62473,-1.37569,-0.539828,36.48
20,0.934169,2.5619,-1.36503,-0.523555,36.6
20,0.771487,2.50093,-1.35569,-0.508082,36.72
20,0.609622,2.44157,-1.34887,-0.494643,36.84
20,0.448196,2.38347,-1.34521,-0.484202,36.96
20,0.286805,2.32619,-1.34493,-0.477367,37.08
20,0.125044,2.26927,-1.34801,-0.474284,37.2
20,-0.0374791,2.21232,-1.35436,-0.474609,37.32
20,-0.201137,2.155,-1.36381,-0.477625,37.44
20,-0.366275,2.09711,-1.37615,-0.482434,37.56
20,-0.533206,2.03854,-1.39109,-0.488085,37.68
20,-0.702183,1.9793,-1.40814,-0.49369,37.8
20,-0.873354,1.91947,-1.42642,-0.498563,37.92
20,-1.04669,1.85919,-1.4445,-0.502343,38.04
20,-1.22195,1.79859,-1.46046,-0.504981,38.16
20,-1.39863,1.7378,-1.47234,-0.506607,38.28
21,8.85028,5.31554,-1.59015,-0.160511,33.72
21,8.65952,5.29678,-1.58962,-0.15636,33.84
21,8.46903,5.27901,-1.58745,-0.148086,33.96
21,8.27901,5.26264,-1.58349,-0.136365,34.08
21,8.0897,5.24799,-1.57756,-0.122078,34.2
21,7.90137,5.23527,-1.56943,-0.106081,34.32
21,7.7143,5.22458,-1.55892,-0.0890272,34.44
21,7.52879,5.21602,-1.54593,-0.0713852,34.56
21,7.34512,5.20958,-1.53054,-0.0536128,34.68
21,7.16355,5.20522,-1.51311,-0.036371,34.8
21,6.98423,5.20275,-1.49429,-0.0205979,34.92
21,6.80725,5.20187,-1.47491,-0.00728467,35.04
21,6.63256,5.20222,-1.45572,0.00292658,35.16
21,6.46009,5.20342,-1.43728,0.00998275,35.28
21,6.28969,5.20515,-1.41998,0.0143757,35.4
21,6.12119,5.20718,-1.40418,0.0169732,35.52
21,5.95435,5.20945,-1.39027,0.0188581,35.64
21,5.7889,5.21198,-1.37874,0.0211514,35.76
21,5.62449,5.21495,-1.37013,0.024738,35.88
21,5.46069,5.21855,-1.36498,0.0299597,36
21,5.29704,5.22293,-1.36375,0.0365163,36.12
21,5.13303,5.22818,-1.36676,0.0437282,36.24
21,4.96816,5.2343,-1.37394,0.0509928,36.36
21,4.80198,5.24126,-1.38483,0.0580605,36.48
21,4.63415,5.24906,-1.39853,0.0650082,36.6
21,4.46448,5.25771,-1.41391,0.0720718,36.72
21,4.29292,5.26725,-1.4297,0.07949,36.84
21,4.11956,5.27774,-1.4447,0.0873711,36.96
21,3.9446,5.2892,-1.45795,0.0955373,37.08
21,3.76831,5.3016,-1.46913,0.103358,37.2
21,3.59088,5.31477,-1.47857,0.109723,37.32
21,3.41243,5.32837,-1.48705,0.113324,37.44
21,3.23299,5.34194,-1.49538,0.113113,37.56
21,3.05249,5.35498,-1.50415,0.108606,37.68
21,2.87085,5.36696,-1.51366,0.0998762,37.8
21,2.68798,5.37745,-1.52389,0.0874328,37.92
21,2.50384,5.38611,-1.53454,0.072109,38.04
21,2.31843,5.3927,-1.54506,0.0549472,38.16
21,2.13185,5.39714,-1.55483,0.0369952,38.28
21,1.94425,5.39943,-1.5633,0.01908,38.4
21,1.75584,5.39964,-1.57013,0.001745,38.52
21,1.56682,5.39789,-1.57515,-0.0146021,38.64
21,1.37741,5.39435,-1.57839,-0.029449,38.76
21,1.18781,5.38931,-1.58007,-0.0420389,38.88
21,0.998148,5.38313,-1.58048,-0.0514587,39
22,10.487,4.83106,-1.51995,-0.321562,33.72
22,10.3044,4.79217,-1.5215,-0.3241,33.84
22,10.1216,4.75274,-1.52335,-0.328548,33.96
22,9.93857,4.71263,-1.52535,-0.334296,34.08
22,9.75529,4.67178,-1.52741,-0.340402,34.2
22,9.57173,4.63031,-1.5296,-0.345569,34.32
22,9.38786,4.58853,-1.53231,-0.348159,34.44
22,9.20351,4.54697,-1.53621,-0.346329,34.56
22,9.01846,4.50636,-1.54208,-0.33841,34.68
22,8.8324,4.46756,-1.55053,-0.323342,34.8
22,8.64497,4.43145,-1.56191,-0.300907,34.92
22,8.45582,4.39886,-1.57622,-0.271642,35.04
22,8.26465,4.37046,-1.59312,-0.236631,35.16
22,8.07122,4.34677,-1.61188,-0.197386,35.28
22,7.87545,4.32808,-1.63143,-0.155778,35.4
22,7.6774,4.31441,-1.65045,-0.113923,35.52
22,7.4773,4.30552,-1.66745,-0.0740588,35.64
22,7.27559,4.30092,-1.68095,-0.0383949,35.76
22,7.07281,4.29987,-1.68982,-0.00874583,35.88
22,6.86957,4.30154,-1.69364,0.0139064,36
22,6.66643,4.30508,-1.69291,0.0295643,36.12
22,6.46377,4.30976,-1.68875,0.0389737,36.24
22,6.26187,4.31495,-1.68251,0.0432289,36.36
22,6.06082,4.32017,-1.67543,0.043512,36.48
22,5.86059,4.32509,-1.6686,0.041015,36.6
22,5.66105,4.32952,-1.66281,0.0369342,36.72
22,5.46203,4.33342,-1.65851,0.0324576,36.84
22,5.26334,4.33686,-1.6558,0.0286667,36.96
22,5.0648,4.34001,-1.65451,0.0262981,37.08
22,4.86629,4.34307,-1.65423,0.0254648,37.2
22,4.66776,4.34614,-1.65439,0.0255842,37.32
22,4.46923,4.34922,-1.65444,0.0256792,37.44
22,4.27075,4.35221,-1.65395,0.0248785,37.56
22,4.07242,4.35493,-1.65282,0.0227328,37.68
22,3.87427,4.35724,-1.65118,0.0192174,37.8
22,3.67635,4.35899,-1.64934,0.0145913,37.92
22,3.47864,4.3601,-1.64763,0.00927042,38.04
22,3.28107,4.36055,-1.6464,0.00373217,38.16
22,3.08357,4.36036,-1.64586,-0.0016085,38.28
22,2.88605,4.35957,-1.64597,-0.00652992,38.4
22,2.68848,4.35825,-1.64646,-0.0110413,38.52
22,2.49085,4.35642,-1.64691,-0.015265,38.64
22,2.29321,4.35411,-1.64699,-0.0192446,38.76
22,2.09562,4.35137,-1.64659,-0.0228311,38.88
22,1.89812,4.34828,-1.64577,-0.0257264,39
23,11.5837,6.40586,-2.50642,0.511131,33.72
23,11.2837,6.46699,-2.50027,0.509423,33.84
23,10.9853,6.52775,-2.48687,0.506311,33.96
23,10.6893,6.588,-2.4668,0.502049,34.08
23,10.3964,6.64764,-2.44091,0.497039,34.2
23,10.1071,6.70667,-2.41017,0.491852,34.32
23,9.82206,6.76513,-2.37565,0.487236,34.44
23,9.54144,6.82322,-2.33849,0.484033,34.56
23,9.26545,6.88117,-2.29989,0.482959,34.68
23,8.99412,6.93929,-2.26109,0.484348,34.8
23,8.72732,6.99786,-2.22333,0.488052,34.92
23,8.46479,7.05709,-2.18774,0.493594,35.04
23,8.20618,7.11715,-2.15508,0.500449,35.16
